JH,TH,slot,MEMF,MENP,SEGS,NTMF,NTMI,NTMA,NTNA,NTCT,NTST,NTBS,BOFR,BONC,BOBL,JMTO,AKFS,AKWT,FSOF,FSOO,CMAS,CMIS,CMASL,RTHS,RTMF,RTTH,parallelism
0.53082633,0.26529643,0.7637782,1.039149,0.0030195438,0.1288264,0.42139047,0.08421956,0.25681302,0.49572048,0.5248458,0.5155984,0.14943483,0.26904485,0.22489546,0.18991844,0.41883335,0.24082308,0.2668577,-0.009383098,-0.02628035,0.342127,0.47625688,0.3700438,1.0238377,0.22982928,0.52969533,0.6594069
0.52334565,0.26063892,0.75546855,1.0128382,-0.0012111415,0.124763444,0.4083652,0.08213742,0.2495841,0.48818907,0.51298493,0.5065587,0.14679748,0.26323244,0.2192511,0.185772,0.4133895,0.24114707,0.26320967,-0.009272308,-0.025115244,0.3362339,0.46500885,0.36547384,1.0022825,0.22557646,0.52024657,0.6448608
0.4497943,0.21077552,0.63120806,0.8376303,-0.00056991423,0.10338739,0.3308416,0.07016712,0.19297421,0.41400293,0.41606554,0.41376334,0.123675354,0.2151566,0.18153977,0.1539206,0.34926942,0.20318979,0.20907266,-0.004983942,-0.02063602,0.279652,0.38932842,0.3051625,0.8354336,0.18168199,0.4275398,0.53398645
0.45526916,0.20819284,0.6373855,0.8405176,-0.0012499278,0.102734916,0.34148788,0.07174918,0.19370174,0.41822857,0.41960755,0.41472986,0.12838665,0.21668395,0.18560177,0.15367234,0.35634112,0.2026307,0.21389084,-0.0075186333,-0.0164177,0.28093645,0.3948409,0.30993712,0.8461979,0.18187661,0.43436104,0.53930783
0.5048747,0.2579952,0.7332118,0.9884878,0.007804377,0.12348236,0.3914096,0.075137444,0.2470298,0.47014546,0.49339285,0.4993151,0.13694903,0.25383896,0.20682211,0.1725239,0.39667615,0.22458373,0.25341597,-0.005241204,-0.029457025,0.32878238,0.4446917,0.3514522,0.96918064,0.21866322,0.4966605,0.62487143
0.54717463,0.26639178,0.7777712,1.0642323,1.9286992e-05,0.13220969,0.43551832,0.088802345,0.26477394,0.51448864,0.5374101,0.52746844,0.15180562,0.27351806,0.22732796,0.19454567,0.4272227,0.24077329,0.27138406,-0.009203215,-0.025632653,0.35110644,0.4863306,0.3810363,1.0443039,0.23486215,0.5423344,0.67646146
0.5953881,0.3135827,0.8755978,1.2046789,0.005838585,0.15193756,0.49007586,0.09535016,0.3094873,0.57050765,0.61590177,0.6045927,0.16767144,0.31346792,0.25690493,0.21694548,0.47368085,0.2723616,0.31195012,-0.012189419,-0.033536226,0.39379373,0.5471053,0.42576844,1.1730781,0.2693107,0.61464876,0.7629589
0.53599477,0.2624303,0.76810837,1.0360813,-0.0006525398,0.12978524,0.42458928,0.086898245,0.25539556,0.5038213,0.5214336,0.5139072,0.14858761,0.26930544,0.22241274,0.18806699,0.42431906,0.23766153,0.26686123,-0.011266668,-0.025917267,0.34085566,0.4781176,0.3758199,1.0190564,0.2263438,0.53423256,0.6614453
0.57520646,0.29459542,0.8402132,1.1463071,0.0036717153,0.14464577,0.46861523,0.091961235,0.2895361,0.5480887,0.58435565,0.5743893,0.16127706,0.2973257,0.24750215,0.20822525,0.4582792,0.25902167,0.29595873,-0.011889524,-0.029997062,0.3755949,0.5235851,0.40742493,1.1233131,0.2551514,0.58819944,0.7284181
0.5083059,0.24128678,0.72303635,0.96358705,-0.0009942667,0.122058645,0.3954188,0.083134525,0.23536308,0.47188842,0.48062062,0.47234735,0.13835633,0.2534809,0.20697981,0.17664896,0.4017814,0.2228149,0.24727568,-0.011352864,-0.02195943,0.31703132,0.4486166,0.35064417,0.9544961,0.20698714,0.49759257,0.6188259
0.5763405,0.30159065,0.84214723,1.1564786,0.004519495,0.14470221,0.46875393,0.091984026,0.29413277,0.5482818,0.5893456,0.57885754,0.16304594,0.3013188,0.24538201,0.20757128,0.4559657,0.26553282,0.29875076,-0.011401792,-0.032480266,0.379597,0.52633685,0.41039732,1.1266768,0.25882787,0.5892185,0.7327435
0.50389016,0.24661562,0.7223545,0.96698713,0.0028193959,0.11319119,0.3853452,0.087213896,0.23371108,0.47152054,0.4867412,0.4756495,0.14086106,0.24339262,0.20614624,0.17921084,0.3982244,0.23159592,0.24873097,-0.0050699646,-0.020241428,0.32830328,0.45296842,0.34662622,0.9613781,0.21562138,0.49754754,0.6265692
0.5257429,0.26701823,0.77514976,1.0384572,-0.0011454646,0.14616872,0.42290848,0.0865159,0.26843217,0.5076344,0.5306093,0.5305383,0.16646743,0.2733358,0.21161519,0.19606306,0.41427672,0.23252153,0.27640098,-0.00042408053,-0.018214475,0.3458712,0.48094684,0.36569867,1.0256562,0.20813215,0.5121858,0.667305
0.5645999,0.29566458,0.82765716,1.1331412,0.0052932184,0.14311337,0.45799524,0.09026836,0.28776947,0.5375583,0.5750079,0.56532943,0.15845624,0.29443672,0.24089515,0.2054353,0.44613716,0.25958237,0.29142952,-0.009535917,-0.033086978,0.3710146,0.51449883,0.39817676,1.1069655,0.2524666,0.5762517,0.71489745
0.53503096,0.26773754,0.7786229,1.043732,0.00027133548,0.13154341,0.4181803,0.09762764,0.25859088,0.5071691,0.5394606,0.5263094,0.14793107,0.27277207,0.22375402,0.19079657,0.42507467,0.2470022,0.27591962,-0.007882395,-0.022154646,0.34695694,0.4813855,0.37320998,1.0366099,0.23844022,0.5488123,0.66581416
0.47436482,0.22634642,0.6757066,0.90054053,0.0041825017,0.111312,0.3593472,0.07526325,0.2128937,0.4360659,0.44914883,0.44806793,0.13216501,0.23123026,0.19833289,0.16565102,0.37318167,0.21529637,0.2289359,-0.0052947523,-0.02389123,0.2982166,0.41439134,0.32264307,0.8963561,0.19861281,0.46009818,0.57223237
0.54268587,0.27934977,0.7909654,1.0759633,0.004059325,0.13426332,0.43377677,0.08564582,0.26931173,0.51254743,0.54577005,0.5377604,0.15203819,0.27957872,0.22935615,0.19444385,0.42943624,0.24972151,0.2773638,-0.00946995,-0.029149164,0.3534781,0.4894624,0.38169098,1.0547055,0.23970604,0.54767305,0.6817048
0.46770245,0.22614042,0.6642068,0.88528955,0.0010004726,0.1088677,0.35095933,0.072446056,0.20853363,0.4315248,0.44333398,0.44035393,0.12940776,0.22894983,0.19095546,0.16129544,0.36602792,0.2143159,0.22384256,-0.0061449474,-0.021691518,0.29570368,0.4084149,0.320155,0.8799957,0.19440264,0.45164734,0.5655376
0.47697544,0.22795612,0.68814266,0.9320436,-0.002264084,0.101975694,0.3882665,0.07049012,0.22901745,0.46999073,0.45735884,0.47132504,0.14110562,0.25155166,0.21087168,0.17752564,0.37924165,0.22330697,0.23189428,0.0011228314,-0.0067028403,0.29859084,0.43961543,0.34892258,0.91967213,0.19129258,0.48966324,0.57607174
0.56023854,0.28792605,0.8199011,1.1161228,0.004749262,0.13689214,0.45799014,0.08798038,0.27840114,0.53322,0.56786406,0.553991,0.15910402,0.29039928,0.2423637,0.19842635,0.44740131,0.2586695,0.28489247,-0.009690315,-0.026272576,0.36641112,0.5129875,0.39858106,1.0933237,0.24673307,0.57270634,0.70736885
0.48523948,0.24338743,0.70167845,0.93737304,0.0028022157,0.11685099,0.37365508,0.07532062,0.22758071,0.45283747,0.4698924,0.46636102,0.13418996,0.24283966,0.20215315,0.17152786,0.38188204,0.22469214,0.23955695,-0.0049929963,-0.024526231,0.31233805,0.43047738,0.3330132,0.9317096,0.20637214,0.47821748,0.596104
0.45013475,0.20789517,0.62104076,0.8099795,0.0044866167,0.107122146,0.3211987,0.06603788,0.19465384,0.40949297,0.4008398,0.39976954,0.11946222,0.21767975,0.17997724,0.14637724,0.3311344,0.20538546,0.20763968,-0.0027582636,-0.010303635,0.2743291,0.3896997,0.30349016,0.8132347,0.1699085,0.42696163,0.5222485
0.56822985,0.29433694,0.8294036,1.1306231,0.003082555,0.13920262,0.462905,0.09009834,0.28692007,0.5369458,0.57580614,0.56556493,0.16163567,0.2953147,0.24185868,0.20163012,0.451622,0.2624843,0.29534122,-0.0121495025,-0.029285494,0.3732048,0.51657766,0.4042289,1.1080208,0.25296968,0.5791186,0.71964705
0.5508813,0.27614638,0.7978449,1.0841302,0.0035271964,0.13632199,0.4421015,0.08806128,0.26970333,0.52115273,0.5513603,0.5419376,0.15440017,0.28102812,0.2359102,0.1977433,0.43651968,0.2472007,0.27897424,-0.011345123,-0.026469933,0.35589957,0.49724492,0.38694343,1.0674179,0.24069612,0.55594623,0.68911326
0.5644378,0.29179487,0.8231976,1.1233139,0.004571758,0.13925783,0.4588782,0.08957438,0.2843707,0.5319207,0.57139206,0.560912,0.16081792,0.29284805,0.24001601,0.20167236,0.44785532,0.26032957,0.2921287,-0.012216252,-0.030498011,0.3696428,0.5114678,0.39894864,1.1004348,0.25114653,0.57354635,0.7136271
0.5466616,0.27413043,0.7881541,1.0698785,0.0014034554,0.13209456,0.43988732,0.08718325,0.2665515,0.5114392,0.541469,0.5317162,0.15605265,0.27868307,0.23111938,0.19267698,0.4324505,0.24914435,0.2775657,-0.011900575,-0.026691567,0.35361388,0.49168965,0.38422236,1.0547554,0.23788783,0.54962945,0.6810633
0.59085834,0.31187454,0.8711618,1.1958512,0.0054169856,0.15042967,0.48387685,0.09442279,0.30574706,0.56834567,0.6123306,0.6019978,0.16390592,0.3110449,0.25435707,0.21476448,0.47048852,0.26926258,0.30796334,-0.011637767,-0.033595208,0.39048773,0.5418113,0.42277387,1.1633835,0.26705,0.6101617,0.75674546
0.50271297,0.24001451,0.71795404,0.9657073,0.00036200206,0.12171427,0.39377066,0.07721816,0.22962378,0.46784967,0.47588968,0.48165664,0.13800225,0.2508462,0.21123162,0.17726025,0.3951414,0.22038108,0.24012019,-0.0055815103,-0.02513957,0.3172967,0.44239885,0.34697908,0.9472281,0.2066113,0.4898207,0.6107552
0.530322,0.25985822,0.7623993,1.0302427,4.8062997e-05,0.12628758,0.42407745,0.083485276,0.25115553,0.50206137,0.52449614,0.5116841,0.14592154,0.26659057,0.22458588,0.18496716,0.42338455,0.23729722,0.26598674,-0.01182614,-0.024093743,0.33976108,0.47285265,0.36869043,1.0137327,0.23007889,0.53009176,0.6573385
0.48245183,0.22960725,0.6824492,0.9103124,-0.0017390323,0.11157708,0.36795327,0.07684849,0.21677026,0.44870773,0.4562636,0.4503932,0.13615867,0.23380288,0.19750226,0.16508052,0.3786903,0.2172096,0.23214844,-0.008693454,-0.02369729,0.30640492,0.42264894,0.33202326,0.90529156,0.20081976,0.4710596,0.5811142
0.4873052,0.22758701,0.687548,0.9132792,-0.0016533162,0.11327519,0.374939,0.07864457,0.21684642,0.4522219,0.45724237,0.45027244,0.13771078,0.23617415,0.20032667,0.16798438,0.38131446,0.21573645,0.23352206,-0.008659282,-0.020807164,0.3049182,0.42803162,0.3334613,0.9138492,0.19957882,0.47328314,0.5837462
0.52834415,0.2766553,0.7747223,1.0523148,0.0048764087,0.13258243,0.41980466,0.08336353,0.26448408,0.50163776,0.5316397,0.52509224,0.14631763,0.2735094,0.22380953,0.19146898,0.41666475,0.24565995,0.26996216,-0.0056618946,-0.030077789,0.34716424,0.47906896,0.36949158,1.0338299,0.23324946,0.53439146,0.6641409
0.54641426,0.27413046,0.7919291,1.0752577,0.0027096507,0.13598587,0.438577,0.08824514,0.26750755,0.5191098,0.54573095,0.53665113,0.15244594,0.27836317,0.23398177,0.19757038,0.43285093,0.24357858,0.2774777,-0.009393134,-0.026636159,0.35323521,0.49416587,0.3832677,1.0600915,0.23739442,0.55276287,0.6808905
0.5393629,0.27078566,0.7793755,1.0550238,0.0020014152,0.13148145,0.4330361,0.08686626,0.26266903,0.50756234,0.53380835,0.52373725,0.15336761,0.27479592,0.22830905,0.19156405,0.42534593,0.2447816,0.27357572,-0.01038395,-0.026845451,0.34889945,0.48631477,0.37721807,1.0424865,0.23400171,0.54238296,0.66932976
0.4523118,0.20724194,0.63628846,0.83188164,-0.00999469,0.1014555,0.32099745,0.06257488,0.20367016,0.42556596,0.41415486,0.41744038,0.1351292,0.21707192,0.18185554,0.15269919,0.34062228,0.19782974,0.21208015,0.0018858071,-0.013138268,0.28971347,0.3847302,0.31383646,0.8377935,0.17328791,0.43539286,0.52310956
0.533,0.2698677,0.77021474,1.0434084,0.002137801,0.1287786,0.42180243,0.08407367,0.25786847,0.50122464,0.5288095,0.5218251,0.1499617,0.2710635,0.22176574,0.18661477,0.421138,0.24461314,0.2684442,-0.010641324,-0.028616557,0.3446206,0.47667277,0.37536326,1.022755,0.23174414,0.5334431,0.66438246
0.54520077,0.2785964,0.7942058,1.0791601,0.0040447824,0.1357101,0.4348089,0.08707591,0.2688359,0.5168643,0.5494133,0.5412439,0.15136036,0.27994043,0.23260304,0.19586527,0.43251213,0.24857472,0.27695498,-0.00979834,-0.028310161,0.35500216,0.49271473,0.38340476,1.0598788,0.24008045,0.5524927,0.6858454
0.6277342,0.3371396,0.93024164,1.2898748,0.0074454984,0.16314156,0.52459097,0.100702904,0.33607274,0.6047933,0.6621026,0.6482089,0.17658812,0.33619675,0.27365994,0.23182589,0.5010321,0.28764504,0.33392772,-0.013557787,-0.036861774,0.41887307,0.58199,0.45235893,1.249299,0.28978616,0.6556687,0.81447834
0.42444524,0.19921434,0.58976305,0.78230524,0.004849475,0.0927842,0.3139986,0.072829865,0.17921036,0.38363096,0.38803467,0.39446962,0.11160957,0.20170264,0.1639501,0.14294748,0.3328012,0.20108323,0.19631556,-0.009360646,-0.016643869,0.25749305,0.37878865,0.28064552,0.794847,0.16618793,0.40792817,0.51155716
0.5553678,0.29241037,0.81753564,1.1123633,0.0051914062,0.13905412,0.44740275,0.08709659,0.2818105,0.5298077,0.5676086,0.5590685,0.1550259,0.2901814,0.23579872,0.199291,0.44104078,0.2579368,0.2868988,-0.009696997,-0.03153535,0.3664528,0.5060186,0.39384755,1.0878556,0.24853577,0.5670215,0.70652217
0.508837,0.2633421,0.7403292,0.9919152,0.0014626423,0.11433337,0.39762703,0.08085741,0.24379756,0.4835478,0.50623184,0.49556682,0.13910548,0.25107506,0.20923664,0.1711645,0.4007769,0.2376481,0.2573673,-0.00974689,-0.023116631,0.33082783,0.44985723,0.36081606,0.9732884,0.2190072,0.5163065,0.62486863
0.54098624,0.28092122,0.79269594,1.0732735,0.0025437374,0.13308603,0.4359872,0.08453608,0.26915824,0.5100833,0.5442883,0.5365249,0.15272427,0.2803905,0.23002067,0.19285719,0.42974362,0.25150886,0.27982843,-0.009439244,-0.028023519,0.35479674,0.49076125,0.38140708,1.0591718,0.23984054,0.549836,0.6799816
0.49042752,0.24535704,0.7068631,0.9429933,0.0012436148,0.11723289,0.37338096,0.077418715,0.22858302,0.46118677,0.47382796,0.4742092,0.13367449,0.24362662,0.20683174,0.17309262,0.3873425,0.2295453,0.24217482,-0.003404404,-0.024859354,0.31855044,0.44163635,0.3415987,0.9415544,0.20397069,0.48388293,0.6055018
0.5040582,0.24266258,0.71768296,0.95922846,-0.0011713288,0.117470674,0.39061633,0.08019004,0.23105823,0.47097152,0.48356277,0.47693598,0.14201973,0.24773999,0.20720704,0.17294511,0.3967631,0.22660945,0.24582641,-0.010198682,-0.023972685,0.32014048,0.44478205,0.35016534,0.9505653,0.21201392,0.49558336,0.6138396
0.48213,0.23725116,0.69194275,0.9203832,0.0014377648,0.11402795,0.36850294,0.074532725,0.21974827,0.44887605,0.46132955,0.4586108,0.1349028,0.23926638,0.1985714,0.16620386,0.37854666,0.22124632,0.23387517,-0.007498826,-0.023450695,0.30787018,0.4252325,0.33108842,0.9154636,0.20160916,0.47071633,0.5871523
0.48272932,0.22903055,0.6864075,0.9144192,0.0021613056,0.114232115,0.36957803,0.07614624,0.21704619,0.4477794,0.4599673,0.45335674,0.13457957,0.23651113,0.2018783,0.168708,0.3785212,0.21598333,0.23184283,-0.008637519,-0.020450264,0.30332538,0.42444628,0.32929733,0.91429055,0.20057744,0.46931735,0.5835107
0.543416,0.26986396,0.78329444,1.0643126,0.0019534978,0.13383849,0.43370083,0.08719027,0.2628196,0.51355535,0.5387674,0.53014266,0.15151308,0.274636,0.2313482,0.1947634,0.4301244,0.24175693,0.2722008,-0.010359813,-0.027325686,0.3491348,0.48862597,0.38080546,1.0472144,0.23435873,0.54618573,0.67541903
0.5297645,0.27152807,0.76969045,1.0410689,0.0030105647,0.1276744,0.4179719,0.08227708,0.25867748,0.49776632,0.5285429,0.52187455,0.14748687,0.2719075,0.22039889,0.18530396,0.41798535,0.24551576,0.26701415,-0.009812259,-0.027832983,0.3437659,0.47405496,0.37308893,1.0195414,0.23226583,0.52921546,0.6633047
0.49544913,0.23791182,0.7057718,0.94217557,0.00046431483,0.11672859,0.38322037,0.078095205,0.22590427,0.4608876,0.47456855,0.46801227,0.13950142,0.24402452,0.20585416,0.17192271,0.3900188,0.22303405,0.24149822,-0.009227675,-0.021993697,0.3135427,0.43783325,0.3419685,0.9379943,0.20723996,0.4854397,0.6028955
0.53903747,0.27458578,0.7816008,1.0639989,0.0043030437,0.13287258,0.43102157,0.085844085,0.26546502,0.50769746,0.5385792,0.5291683,0.15165913,0.27607965,0.22889139,0.19363496,0.42501783,0.24623115,0.2736879,-0.009370261,-0.02895151,0.35016185,0.48652273,0.37696794,1.0461535,0.23565969,0.54243267,0.67349076
0.52165806,0.26245382,0.75259584,1.0174397,0.0022356168,0.12614456,0.40901765,0.08216345,0.24977036,0.48990056,0.51478714,0.5078787,0.14583158,0.26420623,0.21661904,0.18313971,0.41094896,0.23885714,0.25924248,-0.009537053,-0.027919836,0.3362046,0.4655602,0.36477652,0.99934864,0.22569525,0.5192365,0.64766324
0.47044665,0.23049918,0.67196196,0.89228976,-0.00051896344,0.109455645,0.35677686,0.0724914,0.21072789,0.43416312,0.4418265,0.44146582,0.13258779,0.23154715,0.19142884,0.16203171,0.36834583,0.21528958,0.22710527,-0.0051776655,-0.022748346,0.299955,0.41304803,0.31983906,0.88967586,0.19313608,0.454439,0.56609476
0.43949217,0.19773798,0.61291444,0.80009013,-0.004387874,0.09910561,0.3217443,0.07019773,0.18282872,0.40076646,0.39488995,0.39280728,0.12088861,0.20891547,0.17477676,0.14792722,0.34319603,0.19491306,0.20260341,-0.0069021042,-0.015856316,0.2706444,0.37748855,0.2965207,0.80719566,0.17232047,0.4137284,0.51564854
0.5151002,0.26018885,0.7450708,1.0013583,0.0016357743,0.12280642,0.40252286,0.080904774,0.24628662,0.4849542,0.5067012,0.50063014,0.14396974,0.26042315,0.21221201,0.17906095,0.40517935,0.23798594,0.2573652,-0.008512185,-0.026812173,0.33263382,0.4600083,0.36073163,0.98583686,0.22258987,0.5119479,0.6384456
0.5332588,0.27595347,0.7796249,1.0532572,0.0039112987,0.12911156,0.42734417,0.086380474,0.26451084,0.5013536,0.53149086,0.5215128,0.1487233,0.27486506,0.22430697,0.18922226,0.42006904,0.24618128,0.27073383,-0.005863823,-0.02842972,0.34943208,0.48311588,0.37102684,1.0354586,0.23134498,0.53914595,0.6694571
0.5696349,0.29151082,0.83139145,1.1343085,0.0027782281,0.14344943,0.46215102,0.09093821,0.2848074,0.5442488,0.57854253,0.5682671,0.16018245,0.29462475,0.24402648,0.20534101,0.45177054,0.25684932,0.2917015,-0.012175032,-0.030235305,0.3712143,0.5202568,0.40457278,1.1126556,0.25304902,0.58197767,0.7183385
0.5176341,0.26408866,0.75062585,1.0134511,0.002375494,0.124943584,0.4043917,0.08032318,0.24984829,0.48716804,0.5126619,0.5081577,0.14366123,0.2631566,0.21515882,0.18110959,0.40872413,0.24049485,0.25947773,-0.008221674,-0.027031105,0.33573338,0.4628039,0.36391893,0.99492097,0.22521234,0.5161813,0.64618385
0.55870163,0.2933356,0.8188384,1.1126248,0.006251841,0.14353982,0.4513591,0.09042352,0.2805388,0.52944815,0.57274896,0.5576207,0.15473932,0.2870122,0.2368968,0.20193495,0.44200614,0.25417918,0.28567517,-0.0085515855,-0.026932457,0.37079293,0.509213,0.39518103,1.0993845,0.24745312,0.57333124,0.70946896
0.59361196,0.31172988,0.87301385,1.1989229,0.005786461,0.15066227,0.48899606,0.095117584,0.30694836,0.5672535,0.6124671,0.6012109,0.1667952,0.31188804,0.25671434,0.2161173,0.47232324,0.27087563,0.31068406,-0.012508032,-0.032955837,0.39164066,0.5437067,0.42288584,1.1693517,0.2681252,0.61202335,0.7585269
0.53288436,0.2768622,0.77953094,1.057434,0.005400451,0.13313141,0.42351696,0.08403879,0.26474026,0.5057632,0.536312,0.52885586,0.14857191,0.27550438,0.22519617,0.19077806,0.4197651,0.24733903,0.27043754,-0.008482459,-0.03023896,0.34868845,0.48184708,0.37332565,1.0381583,0.23524603,0.53791946,0.66962236
0.5282102,0.267003,0.76473224,1.0358453,0.003121164,0.1285339,0.417856,0.082733296,0.25567997,0.4960406,0.5251222,0.5178175,0.14780535,0.268716,0.22231096,0.18720926,0.41867116,0.24154405,0.26619202,-0.009787994,-0.02739501,0.34156647,0.47313452,0.37035003,1.0183526,0.22951159,0.52895176,0.6592294
0.5429437,0.26809025,0.7842819,1.0558207,0.00058326614,0.13266557,0.43633744,0.087370425,0.26209173,0.51283735,0.533477,0.5228238,0.14817184,0.27702302,0.22767873,0.19057052,0.43257436,0.24169682,0.27400175,-0.012481903,-0.024286114,0.3453243,0.48633274,0.3794919,1.0388197,0.23136894,0.5436334,0.67495996
0.4920198,0.24232683,0.70149624,0.92606914,-0.00078875734,0.119760245,0.37598884,0.07379147,0.22387776,0.4549973,0.47673902,0.46280652,0.1324322,0.24261098,0.20131157,0.16087249,0.37852412,0.22380295,0.23998056,0.00022274163,-0.018097518,0.31836084,0.43060496,0.3350028,0.9259032,0.19911343,0.47940895,0.5929324
0.54927886,0.27872443,0.79575974,1.0859667,0.0035747483,0.13625556,0.4392889,0.08757716,0.27068678,0.5202166,0.55043924,0.5419946,0.15322998,0.28063738,0.23340575,0.197211,0.43422562,0.24827538,0.27754384,-0.0101812715,-0.029857047,0.3560292,0.49584457,0.3866883,1.0634946,0.23994662,0.55424315,0.68840355
0.5787557,0.31076872,0.8588318,1.1752548,0.007280169,0.14784467,0.47526994,0.09127002,0.3028029,0.55329204,0.6008366,0.59064496,0.1626539,0.30742702,0.24982472,0.21131855,0.46129465,0.27027678,0.30585337,-0.010200198,-0.03312828,0.38612065,0.532029,0.41157314,1.1484144,0.26383543,0.5983539,0.7441048
0.5646535,0.29960233,0.8301396,1.1362277,0.0070600873,0.13965064,0.45655513,0.0885966,0.2888895,0.53495926,0.57746935,0.57322776,0.1590929,0.29466385,0.2420776,0.20208892,0.45134965,0.26629987,0.29570028,-0.010412241,-0.033870142,0.37508175,0.51467323,0.40180725,1.1085438,0.2535066,0.57791454,0.72419584
0.49810684,0.24868381,0.71871024,0.9606343,0.004480526,0.11792647,0.38710508,0.07582395,0.23396961,0.46217838,0.48362845,0.4777193,0.13905151,0.24894662,0.20787396,0.17485243,0.39258477,0.23036239,0.24690343,-0.008032032,-0.023599707,0.32027924,0.44226474,0.3425416,0.95491797,0.21194848,0.4916534,0.61232287
0.49261233,0.2382432,0.7021458,0.94385636,0.0003865708,0.118165396,0.37999558,0.078526825,0.22721557,0.46300176,0.47284958,0.46847162,0.13709646,0.24417995,0.2048654,0.17515153,0.3852688,0.2203415,0.23888354,-0.0065008206,-0.023144072,0.3118286,0.4367235,0.33974975,0.9361346,0.20565772,0.4841316,0.59747875
0.510025,0.24872321,0.7320623,0.9817792,0.002125813,0.12275633,0.3999354,0.08086479,0.23841532,0.47655135,0.49573028,0.48871696,0.1429132,0.25424477,0.21473286,0.1798583,0.40349615,0.22884363,0.25180152,-0.009652111,-0.023801636,0.32516006,0.45277128,0.35256392,0.97528,0.21596059,0.505309,0.6263804
0.5302305,0.26372746,0.76098037,1.02606,0.0030782034,0.12828197,0.4149786,0.08799416,0.250973,0.5011866,0.52008456,0.5113007,0.14985421,0.26400796,0.2213897,0.18495607,0.41389796,0.23991965,0.2636097,-0.009980273,-0.024544904,0.3417592,0.4768076,0.37305972,1.0138874,0.22774835,0.5284851,0.65644157
0.54265755,0.2740468,0.79033357,1.0687677,0.0036197708,0.1350601,0.43288547,0.09029911,0.26651707,0.5136427,0.5450633,0.53397,0.1514867,0.2776407,0.23133177,0.19582075,0.42984718,0.2471359,0.27678397,-0.009497679,-0.026637958,0.35168257,0.4901519,0.37825266,1.0561465,0.2391808,0.55082273,0.6782745
0.595243,0.32097173,0.8824331,1.2132845,0.005890675,0.15257695,0.49049306,0.09483473,0.31434104,0.57210433,0.61990327,0.6103121,0.16675794,0.31696042,0.25526765,0.21627578,0.4743036,0.27710316,0.31433177,-0.010820256,-0.035768956,0.39781955,0.54793334,0.42723954,1.1784782,0.2719049,0.61782205,0.7678173
0.58880675,0.31457412,0.86978215,1.1973287,0.0066501442,0.15057948,0.48313862,0.092992745,0.3077177,0.5633398,0.6127608,0.60218024,0.1651954,0.31224436,0.254341,0.21532324,0.46898642,0.27282465,0.31040376,-0.01094373,-0.03332803,0.39171904,0.5417816,0.42117494,1.1649436,0.26874554,0.6085562,0.7577791
0.5450473,0.27599502,0.7891162,1.0741915,0.0026740327,0.13489655,0.43916935,0.08737488,0.26870155,0.5123047,0.54220605,0.53327733,0.15427142,0.27847958,0.23282135,0.19695707,0.4317168,0.24719873,0.27849877,-0.009032234,-0.027794417,0.35415918,0.49243093,0.38114056,1.0588278,0.23761448,0.5505038,0.68053687
0.45941287,0.22239804,0.6430354,0.8602509,0.0111900885,0.10559194,0.3484449,0.07727615,0.19890948,0.40528226,0.41336992,0.40473098,0.12553012,0.20819828,0.17828715,0.15581803,0.3558544,0.20134866,0.2102864,-0.0040113647,-0.020690264,0.29633436,0.3996968,0.3102935,0.85636437,0.19822784,0.44785118,0.5687952
0.50030625,0.24536598,0.7211199,0.9741273,-0.000606003,0.118447974,0.3959499,0.076378725,0.2412904,0.47886142,0.48851815,0.49010763,0.14195642,0.25764266,0.21296832,0.18395954,0.39383683,0.2275017,0.24720623,-0.0073385434,-0.018540239,0.31904882,0.44965756,0.3518322,0.96656984,0.21060131,0.5015074,0.61403024
0.55159914,0.28703552,0.80502963,1.0971574,0.003692162,0.13559085,0.4444273,0.08704704,0.2765914,0.52033705,0.5559025,0.5484219,0.15511897,0.28528732,0.23408686,0.19687667,0.4372346,0.2558386,0.28473678,-0.009531514,-0.030004643,0.36216524,0.49919167,0.3897577,1.0748513,0.24427281,0.55962545,0.69616693
0.50893885,0.24884748,0.7271247,0.9753605,0.00018360396,0.118956715,0.39684343,0.0806081,0.23674373,0.4735888,0.49237883,0.48559457,0.14340869,0.25365934,0.20996036,0.17492925,0.40113765,0.23138995,0.250529,-0.010300322,-0.023950532,0.32483998,0.45014897,0.35465565,0.9651315,0.21543658,0.50159115,0.624194
0.4659845,0.23001288,0.6805816,0.8883822,-0.003292524,0.10766005,0.35344228,0.09691773,0.20530523,0.44646883,0.45691547,0.4352008,0.12637001,0.23156483,0.19369693,0.15480314,0.37390086,0.23024385,0.233727,0.0066808956,-0.0047380645,0.29663894,0.4268734,0.32653815,0.8893623,0.19927944,0.48739922,0.56404066
0.5973502,0.31640387,0.8775231,1.208741,0.0042043915,0.15017977,0.4900145,0.0947576,0.31005317,0.5707173,0.6187558,0.60844135,0.16783363,0.31568602,0.25543153,0.21399574,0.47550505,0.27603754,0.312143,-0.013144298,-0.033550613,0.3962847,0.5477627,0.43054578,1.1734457,0.27118015,0.61656696,0.7676855
0.48893324,0.23854205,0.6944135,0.9387698,0.00038211234,0.1109138,0.37320405,0.07807774,0.22415842,0.45363837,0.46669382,0.46286806,0.13855758,0.24018116,0.19766122,0.17211606,0.38207945,0.22112551,0.23384076,-0.0063055083,-0.0249876,0.3078039,0.4292847,0.33608052,0.9233972,0.20715652,0.47628376,0.5929807
